"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
4.8619573546787,3.09941229999007,3.80919638012686,8.50080658275191,5.71612798776224,6.97932595267213,1
2.80988694908397,1.81826420389669,2.12903030456974,4.64820812688003,3.22942173517476,3.94600885896183,2
6.1193736322525,4.2042233794526,5.10324605125353,7.74052735124998,6.54890666052986,9.09563375642363,3
5.36908824908365,3.23107270041134,4.2223974849518,6.09028698536797,5.31787896644235,6.51280260080579,4
5.25584102361949,2.74670768784011,3.69573137166366,6.56510843071637,5.3280903762784,7.61691525699068,5
4.67364690254893,2.51759967869094,3.75931223542848,6.24357555855944,5.81139089290255,6.81361713479336,6
4.83059262700268,2.34500589291061,3.46465732333404,7.02750696595434,5.37174071463183,6.60198612096459,7
5.26102349349868,2.34639665399162,4.06416080100864,7.66747956859056,4.59516379749338,6.40370232693419,8
5.4755187538666,3.28326357931836,3.95748903627323,8.16595787444222,5.7319771687382,7.58989872131037,9
5.77924909440893,3.25281660339389,3.61435719242035,8.49231623128881,5.67901172324862,7.70636174194288,10
5.42450123300205,2.67702413566804,3.96298802368448,8.38984403866501,5.16383013431158,6.82651478228214,11
6.59005337712522,2.43129864754527,3.99295686485312,8.33853063181676,6.51211571148537,7.52496384478202,12
5.87128802995708,2.43947131741092,3.72442466317782,8.32343667723719,5.75367044907084,8.13573735525962,13
6.18958577476147,2.74064305964398,4.10026064119468,9.09750964107883,5.83391251247261,8.64084542352131,14
5.9599850819114,2.79729744060251,3.6017801613474,8.90055467286243,6.19356529051934,8.21110009646562,15
4.713043458654,2.39046813544952,2.57762022392863,8.75157190101723,5.45642511120739,8.47928507884376,16
5.05757218298937,1.8940226965398,3.21383711452044,8.18581217384271,5.63069312258091,8.01617965755092,17
5.31398299309926,2.15453307445932,3.80819193429404,8.80629350256613,5.8177981277527,7.78297122782346,18
5.29123707043509,2.06762279944634,4.04120806038126,8.96780851429667,5.44558163130252,7.33598940055175,19
5.82884345659768,2.5158302487703,4.3523661876234,9.23442188727828,5.34372772800137,8.19384017133331,20
6.18877893347016,2.50018471101072,3.80616751382253,8.45458694826603,5.57566164727877,8.21499864509329,21
4.63072693117364,2.27248411810649,2.93808346379396,8.33240340399321,5.39168996239517,7.54411192189557,22
4.48099651615655,2.48928043983155,3.17577248061441,9.12796421954342,4.8657021990117,7.17702354200518,23
4.18446008602611,1.88352502544338,2.3691420924667,8.5335237362199,3.91203399346532,6.42002245185096,24
3.60742700899582,1.21815037360196,2.46024681603131,8.61591449592575,3.27847621968112,6.94350059266767,25
4.27327075945614,1.16761646954444,2.7758775572286,8.3586010742741,4.06675515435637,7.11511164574402,26
4.31914463945188,1.40392457727042,2.44626415346891,8.6656154150228,3.99788534211068,7.56863092686964,27
4.61778756961588,1.12904975275495,2.35260004550008,9.42836540548728,3.3896711443936,6.35883034781064,28
4.55855387747687,1.04513137382116,2.77030266389875,9.02017488591491,3.0731893098924,5.51363935881207,29
4.27010398321913,1.33791638609423,2.55330372776665,8.79082635999726,3.86819923838152,6.36005525321765,30
