"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
3.1064999285608,2.06177700516804,2.29564061891515,7.64637083756913,2.66057918785903,5.41150237046911,73
3.80428125177392,2.26538388301877,2.07769780498998,9.19207699000824,2.7285195494546,6.07473163957513,74
3.40933398545712,2.46761751755959,2.09054382441945,9.25152958948557,3.61686491312597,4.42095707960016,75
3.80451303286052,1.73767102490103,1.78261377598791,9.03207132502458,3.52045345331507,5.12469876322529,76
3.63562671427641,1.86472595880558,2.10024592226141,7.52377062422809,4.183988377531,5.16788733910918,77
3.36040715340205,2.11240091973254,2.15572773507435,7.37230806939569,3.9587841325667,6.59995528402093,78
3.03927916792768,2.0694753855492,2.19642567860471,7.05004227774505,3.49159057171659,5.86219109619462,79
2.86191380435369,2.17627421884099,2.38925934553158,8.12018346339079,3.09754629795101,5.72020555762451,80
2.40163876798342,1.85870202643398,2.04507212983148,8.25655509087207,3.19071919699429,4.80550661977623,81
2.42650376609834,1.32758504334942,2.24008682016456,9.37931773588074,3.75901056209005,5.4851653294557,82
2.79557720888859,1.46523262668116,1.82924389612414,8.35366590484771,3.40505921959419,5.69206665587416,83
3.04106253189788,1.49752729375588,1.79832976275063,7.38605477437457,3.64659755145729,5.57409207023562,84
2.84017566108773,1.54290697306421,1.93067297228309,7.31978539430971,2.47725899615475,5.44761517859402,85
2.78296942857268,1.58673491508155,2.19252807654157,8.02532512367536,3.0858609408469,5.34590888289595,86
2.74859361739541,1.28663879977505,1.98820195323754,5.05681534314737,3.04418986373641,5.05062657197721,87
2.4087673205663,1.61726068493799,2.37676035020482,2.66308790659403,2.66354281026004,4.82018622053779,88
2.91298723057863,1.80661809571401,2.4460616860859,4.14077121954001,2.81122255778073,4.91641316041694,89
2.60041572376881,1.99639242315367,2.49938841596464,5.47806109207904,2.93841015048312,4.84840325533557,90
2.19074223356978,1.97769739265461,2.9546186090894,6.17049960870506,4.13640050331544,5.21411783189571,91
2.94133882874141,1.96509929962291,2.89077332283404,6.56510400217504,4.1439705822104,5.90960509594296,92
2.981855628604,2.31258777385098,2.769100760521,7.05723288895836,3.93390318455611,6.10739290406932,93
3.34256364779479,2.63699037707105,3.1058337022059,8.0284401865111,4.58295831847082,5.96991905220471,94
3.58123729094832,2.21583128601337,2.99022370097768,7.67059953415863,3.76646302913926,5.58146597524292,95
3.04949742938659,2.3031560397303,3.03964295768641,7.27237493129788,3.350373879063,5.31825000505348,96
3.05815371554128,2.21898422217503,2.47329045400643,6.4457311434337,3.21108867409328,5.09850947748697,97
3.01973638183706,2.4364993196624,2.38724202652671,7.79954102255768,3.36764992726841,4.81924053701292,98
