"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
4.84749433071876,2.45220180036109,3.02976883729233,9.414277426214,4.64757680237999,5.56345889510267,63
4.66886660342704,2.38833655958934,3.08600697699246,9.13065542699432,4.0127508898908,5.17812821578759,64
4.71470712444472,2.77192479761618,3.32025403276614,8.74859953631489,4.58142639462272,5.22681659455641,65
4.19873379462882,2.54407422050105,2.84842072766957,9.47729954123442,4.76239055594541,5.98288545478943,66
4.43927778261903,2.25377623826748,3.09298044471187,9.54965592220323,3.91950483977304,5.57666646344373,67
4.55641330637109,2.17575384014999,3.43578024751034,8.72077536523175,4.8123994245979,6.63894676153564,68
4.69649501161716,2.53271863387219,3.10836614529031,8.58055854356826,4.82661053663934,7.63266244778171,69
4.35997213041532,2.5542913562844,3.25573321633694,9.27836681038926,3.59887319657499,6.23745436921771,70
3.68286329135896,2.49155350476218,3.01691794241459,9.46866174505938,3.84331357833303,5.07680930648787,71
3.69721206063038,2.06592564173005,2.72179102520522,8.24087230931769,4.53718083657544,5.02284495079143,72
3.38262606934124,2.24253977594176,2.4978723319691,8.08214712588074,2.99771073069444,5.80227681437215,73
4.07852736896975,2.45430456041365,2.28188757148703,9.64496989151821,3.06074658862207,6.46197740589711,74
3.6810061005306,2.66847689958787,2.29379166938534,9.70856640116482,3.94597388986064,4.83690386305414,75
4.08166188629931,1.91593464577611,1.99043461214792,9.48276236575692,3.84975004930383,5.51636503605,76
3.91106868783148,2.04600565977566,2.30273859950079,7.96217289184611,4.53089166808927,5.55941782105914,77
3.63344091208073,2.30228938991689,2.35796503890318,7.81093054087411,4.29933465834637,6.99850818176964,78
3.31184404870415,2.2593684563056,2.39903068898774,7.49371856851963,3.82227460060272,6.24979739545893,79
3.1343237894663,2.37137096833717,2.59365513694737,8.56032999526526,3.42574754489629,6.10690236384104,80
2.67939019905387,2.04253243003003,2.2481669724116,8.70086078969613,3.51909854167303,5.20295066086917,81
2.70279375105365,1.50461131575496,2.44356133676019,9.85929482405157,4.09471287150594,5.8733886119729,82
3.06943557676125,1.64191516741411,2.03516664423045,8.80161509861864,3.73505984621342,6.07885993293724,83
3.31596462681004,1.67408603433677,2.00560969445563,7.82519388363722,3.97867190977426,5.96000856618988,84
3.11439951347202,1.71922483642613,2.13505991527412,7.75962207745238,2.81665969389845,5.83482298969566,85
3.05872670790703,1.76296903612491,2.39441143672969,8.46955343378544,3.41709081487865,5.73307172159033,86
3.02397571378286,1.46460579505679,2.19377828139346,5.56576956313523,3.37680634514645,5.44063943539892,87
2.68714622680677,1.79331264043722,2.57921285033377,3.32983897334929,3.00617165516306,5.21634066499857,88
3.18896856651497,1.98267907005182,2.6485960806882,4.697832199488,3.15367338290775,5.31157639079616,89
2.87792404826134,2.17422757599106,2.70219368925392,5.95997788519672,3.28065120822102,5.24612556934828,90
2.47785254110446,2.15477309418261,3.16164609621189,6.62743651776878,4.47049445311318,5.60387952733294,91
3.21782487686132,2.14144417042582,3.09586231769143,7.01316626690621,4.47902584670687,6.29622335807599,92
3.25858196609929,2.49321928033263,2.97270000662717,7.49802476296588,4.26831627754413,6.49552625071082,93
3.62070012947674,2.82660820878509,3.31203800884814,8.47640199426208,4.92170542083699,6.35697853614956,94
3.86089580640951,2.3939792579266,3.1943282891487,8.11376636592426,4.10403315595007,5.96923142469961,95
3.32746905988715,2.48117376139781,3.24350939920938,7.71495144775268,3.70210872373349,5.70911071357667,96
3.33779016032855,2.39731230846846,2.68457029099033,6.89948860227013,3.57136567492528,5.4952416920129,97
3.3026042742254,2.6148637393758,2.6039433325534,8.24959349882294,3.72643850270828,5.22405217830655,98
3.55467891501939,2.8071123712035,3.29610916313338,9.33247994172176,4.79595963239664,6.11472882574925,99
3.82249426885782,2.52914144923736,2.98603849771062,8.6122747950054,3.90672315503356,6.27530276839951,100
3.7095061749199,2.92974038679549,3.14177843663913,8.73894677995389,4.04477185034349,6.06769086551767,101
4.33507839311327,3.41272908080922,3.81510854066675,8.13572380319747,4.9747761325324,5.875960496626,102
4.1514406054419,3.2921160864517,3.81496931154312,9.05832657980941,4.59682740161318,5.7590091049344,103
4.5801374782226,3.21080571968815,3.6152221507383,8.21745463753558,4.17651970244371,5.86439962388716,104
4.51624768021241,2.86594784797595,2.71281300109529,9.05110966664817,4.91129371487364,5.66720824466248,105
2.7871717493481,1.83651743066687,2.0557222446479,6.16335693449239,3.17789073331987,4.16216434726168,106
