Date,HSE Dublin and Midlands,HSE Dublin and North East,HSE Dublin and South East,HSE Mid West,HSE South West,HSE West and North West
2023-02-15,1.8837477114321217,0.9940341105332235,2.3993582489009806,0.9925942782992261,1.0801848196226373,1.2637365530532403
2023-02-16,2.0878977097154054,1.3899629511693379,2.3478698744610456,0.9683846617553424,0.9451617171698077,1.2110808633426884
2023-02-17,1.9672636198207378,1.4910511657998353,2.224297775805201,1.1378519775625273,0.7426270634905632,1.132097328776861
2023-02-18,1.1413840813110885,0.6991934845276063,1.8123907802857193,0.7504981128603905,0.6346085815282995,0.9346384923622922
2023-02-19,1.391931806476937,1.2888747365388407,2.4096559237889674,1.210480827194178,0.877650165943393,1.3822118549019815
2023-02-20,1.9672636198207378,1.794315809691327,2.8421582690844236,1.4767866091768973,0.9316594069245248,1.6586542258823775
2023-02-21,2.5518749785410515,1.794315809691327,2.8421582690844236,1.4041577595452466,1.1476963708490522,1.3163922427637917
2023-02-22,2.3941227071403315,1.541595273115084,2.3375721995730583,1.4767866091768973,0.850645545452827,1.0794416390663093
2023-02-23,2.793143158330387,0.859249824359227,2.3375721995730583,1.0652231279308768,1.0396778888867884,1.0136220269281198
2023-02-24,1.939424983691199,1.1119703609354703,2.008046603157473,1.1136423610186437,0.7561293737358462,0.8161631905135509
2023-02-25,1.1228249905580627,0.0673921430869982,1.1327442376785746,0.3389346316143699,0.5535947200566017,0.9346384923622922
2023-02-26,1.3269749888413467,0.4717450016089874,1.9153675291655896,0.9441750452114589,0.5805993405471677,1.1584251736321367
2023-02-27,2.310606798751716,1.1877865219083432,2.4302512735649415,1.1136423610186437,0.7831339942264122,1.4875232343230849
2023-02-28,2.2920477079986896,1.053002235734347,2.214000100917214,1.2346904437380617,0.8641478556981099,0.9872941820728439
2023-03-01,2.5704340692940773,0.9182179495603505,2.4199535986769547,1.3799481430013631,0.7156224429999972,0.9872941820728439
2023-03-02,1.8002318030435054,0.7750096455004793,1.8226884551737066,1.5494154588085478,0.5400924098113187,0.9609663372175681
2023-03-03,1.9023068021851475,0.5475611625818604,1.441674484318186,0.9683846617553424,0.6751155122641483,0.658196121381896
2023-03-04,1.17850226281714,0.5728332162394847,1.0606605134626652,0.5326115639654384,0.6886178225094314,0.5528847419607926
2023-03-05,2.1157363458449443,0.42120089429373875,1.4004837847662375,0.7989173459481574,0.7426270634905632,0.7766714232306372
2023-03-06,2.7467454314478226,0.6570733950982325,2.203702426029227,1.1136423610186437,0.9721663376603737,1.1189334063492231
2023-03-07,2.7560249768243352,0.8424017885874775,2.2757861502451364,0.9925942782992261,1.1882033015849012,1.2769004754808781
2023-03-08,3.006572701990184,1.2383306292235918,2.265488475357149,1.1378519775625273,1.2827194733018819,1.3690479324743434
2023-03-09,3.015852247366697,0.6654974129841073,2.6053117466607216,1.3799481430013631,1.3502310245282967,1.158425173632137
2023-03-10,2.700347704565258,0.5812572341253595,2.028641952933447,1.1862712106502944,0.8641478556981099,1.2242447857703262
2023-03-11,1.8559090753025829,0.4043528585219892,1.3386977354383154,0.605240413597089,0.7696316839811292,0.6055404316713443
2023-03-12,2.1899727088570478,0.5559851804677352,2.0904280022613695,1.0168038948431095,0.9856686479056567,0.8819828026517404
2023-03-13,2.783863612953874,0.9266419674462253,2.6362047713246826,1.3073192933697124,1.1341940606037693,1.2769004754808781
2023-03-14,3.006572701990184,1.0193061641908479,2.605311746660721,1.2589000602819451,1.1882033015849012,1.3822118549019815
2023-03-15,3.2200022456499813,0.5812572341253595,2.8730512937483845,1.7673020077035,1.0126732683962225,1.5533428464612744
2023-03-16,2.013661346703302,0.6991934845276063,2.512632672668838,1.7915116242473834,0.9451617171698077,1.3558840100467056
2023-03-17,1.2712977165822692,0.5644091983536099,0.998874464134743,0.19367693235106848,0.6211062712830165,0.9083106475070164
2023-03-18,1.2620181712057563,0.4380489300654883,1.1636372623425357,0.21788654889495204,0.6076039610377335,0.9478024147899301
2023-03-19,2.1157363458449443,0.7076175024134812,1.6888186816298747,0.8231269624920411,0.6616132020188654,1.26373655305324
2023-03-20,2.783863612953874,1.0193061641908479,2.687693145764618,1.5252058422646646,1.0261755786415057,1.4611953894678091
2023-03-21,3.2942386086620847,0.8929458959027262,2.9245396681883196,1.6220443084401985,1.2017056118301843,1.3953757773296194
2023-03-22,2.6075522508001288,0.8845218780168513,2.8833489686363714,1.6220443084401985,0.9991709581509396,1.5401789240336365
2023-03-23,2.598272705423616,1.1288183967072198,2.697990820652605,1.4525769926330139,1.0396778888867886,1.3558840100467056
2023-03-24,2.1157363458449443,0.8424017885874775,2.255190800469162,1.1136423610186437,0.7966363044716951,1.474359311895447
2023-03-25,1.7816727122904794,0.5475611625818604,1.441674484318186,0.7262884963165069,0.5941016507924506,0.9872941820728439
2023-03-26,2.0971772550919185,0.9434900032179748,1.5961396076379917,0.6536596466848562,0.7156224429999973,1.3295561651914298
2023-03-27,3.3870340624272135,1.2551786649953414,2.3890605740129938,1.1378519775625273,1.0261755786415054,1.6586542258823778
2023-03-28,2.6353908869296676,1.3057227723105902,2.8215629193084495,1.4767866091768973,1.1747009913396183,1.8692769847245845
2023-03-29,2.5518749785410515,1.0782742893919712,2.6362047713246826,1.6462539249840822,1.2827194733018819,1.3822118549019813
2023-03-30,2.1528545273509962,0.8929458959027261,2.3787628991250065,0.9683846617553424,1.1341940606037693,1.0136220269281198
2023-03-31,2.171413618104022,0.7834336633863541,1.9050698542776028,1.0652231279308768,0.8641478556981099,0.9872941820728439
2023-04-01,1.289856807335295,0.36223276909261537,1.3695907601022768,0.8473365790359246,0.7966363044716951,0.7371796559477235
2023-04-02,1.8466295299260698,0.7244655381852307,1.6785210067418879,1.1862712106502944,0.7696316839811292,1.158425173632137
2023-04-03,2.57971361467059,1.2636026828812164,2.6568001211006567,1.4767866091768973,1.1882033015849012,1.4875232343230849
2023-04-04,1.8744681660556086,0.9940341105332234,2.3787628991250065,1.1862712106502944,1.1882033015849012,1.750801682875843
2023-04-05,1.957984074444225,0.8508258064733523,2.39935824890098,1.4767866091768973,0.9586640274150907,1.6454903034547397
2023-04-06,1.614640895513247,0.9097939316744756,2.265488475357149,1.5494154588085478,0.9046547864339589,1.5928346137441882
2023-04-07,1.2063408989466786,0.7328895560711055,1.802093105397732,1.6220443084401985,0.5805993405471677,1.1189334063492231
2023-04-08,0.5474931772142619,0.14320830405987117,0.8547070157029244,0.4357730977899041,0.3780646868679231,0.9083106475070164
2023-04-09,0.49181590495518446,0.1010882146304973,0.9370884148068207,0.29051539852660274,0.6481108917735825,0.7635075008029992
2023-04-10,1.2434590804527303,0.3875048227502397,1.493162858758121,1.0410135113869932,0.5670970303018847,1.0662777166386714
2023-04-11,2.13429543659797,0.6486493772123577,1.9668559036055249,1.3315289099135958,0.823640924962261,1.290064397908516
2023-04-12,2.4590795247759223,0.640225359326483,2.224297775805201,1.1378519775625273,1.22871023232075,1.3558840100467056
2023-04-13,2.5704340692940773,0.4043528585219892,2.440548948452929,1.210480827194178,1.1071894401132034,1.4611953894678091
2023-04-14,1.9394249836911988,0.44647294795136305,2.111023352037343,0.9199654286675754,0.9991709581509396,1.3690479324743436
2023-04-15,1.0578681729224721,0.1684803577174955,1.1945302870064967,0.5084019474215548,0.7561293737358462,0.7635075008029992
2023-04-16,1.62392044088976,0.3453847333208658,1.5652465829740305,0.8473365790359246,0.7291247532452803,1.1715890960597748
2023-04-17,1.8466295299260698,0.5644091983536099,2.080130327373382,1.1136423610186437,1.1071894401132034,1.4348675446125332
2023-04-18,2.7653045222008483,0.8087057170439784,2.800967569532475,1.4041577595452466,1.5932726089433902,1.2637365530532403
2023-04-19,2.8766590667190033,0.6233773235547333,2.265488475357149,0.4841923308776712,1.1611986810943353,1.1715890960597748
2023-04-20,2.4126817978933577,0.7581616097287298,2.1625117264772786,1.4041577595452466,0.9856686479056567,1.0399498717833957
2023-04-21,2.1806931634805347,0.673921430869982,1.935962878941564,1.2346904437380617,0.7156224429999973,1.290064397908516
2023-04-22,1.2620181712057563,0.42120089429373875,1.2357209865584449,1.0168038948431095,0.44557623809433794,0.8556549577964647
2023-04-23,1.2063408989466788,0.5307131268101108,1.7814977556217584,1.4525769926330139,0.5805993405471677,1.0267859493557576
2023-04-24,2.032220437456328,0.8339777707016027,2.1728094013652655,1.4041577595452466,0.8371432352075439,1.2637365530532403
2023-04-25,2.35700452563428,0.8676738422451018,2.6568001211006567,1.4525769926330139,1.255714852811316,1.1979169409150505
2023-04-26,2.8302613398364387,0.9350659853321001,2.3066791749090974,0.5084019474215548,1.161198681094335,1.132097328776861
2023-04-27,3.0529704288727486,0.4717450016089874,2.6053117466607216,1.4283673760891302,0.86414785569811,1.3032283203361539
2023-04-28,2.459079524775922,0.5896812520112342,2.3272745246850715,1.3799481430013631,0.850645545452827,1.0662777166386714
2023-04-29,1.0300295367929333,0.0336960715434991,1.0709581883506523,0.9441750452114589,0.4860831688301869,0.5660486643884305
2023-04-30,1.1042658998050368,0.336960715434991,1.771200080733771,1.2831096768258288,0.5535947200566017,0.7898353456582752
2023-05-01,1.9115863475616603,0.7581616097287298,2.3272745246850715,1.6704635415279656,0.8911524761886759,0.9346384923622922
2023-05-02,3.1736045187674167,1.5500192910009587,2.8936466435243586,1.6220443084401985,1.1747009913396183,1.3690479324743436
2023-05-03,2.9508954297311067,1.2636026828812161,3.0069210672922164,1.8641404738790341,1.201705611830184,1.632326381027102
2023-05-04,2.152854527350996,0.8002816991581037,2.553823372220786,1.5978346918963149,0.9181570966792418,1.5796706913165504
2023-05-05,2.811702249083413,0.8002816991581037,1.8947721793896157,1.162061594106411,0.6346085815282995,1.3558840100467058
2023-05-06,1.735274985407915,0.19375241137511984,1.3489954103263027,0.7747077294042739,0.3780646868679231,0.9214745699346544
2023-05-07,2.700347704565258,0.3790808048643649,1.5549489080860432,0.19367693235106848,0.6886178225094314,1.0267859493557576
2023-05-08,3.5355067884514204,1.0614262536202217,2.522930347556825,1.2346904437380617,0.9991709581509396,1.3295561651914298
2023-05-09,3.3035181540385974,1.1877865219083432,2.6259070964366957,1.1862712106502944,1.0531801991320715,1.7376377604482052
2023-05-10,2.9880136112371583,0.859249824359227,2.47144197311689,1.5494154588085478,1.1476963708490522,1.4743593118954468
2023-05-11,2.7189067953182837,0.8171297349298532,2.0389396278214345,1.1862712106502944,1.0396778888867886,1.3690479324743436
2023-05-12,2.468359070152435,0.7750096455004793,1.771200080733771,0.9199654286675754,0.8371432352075441,0.9214745699346544
2023-05-13,1.2434590804527303,0.35380875120674055,1.266614011222406,0.6294500301409726,0.6076039610377336,0.7766714232306372
2023-05-14,1.9951022559502767,0.6233773235547334,1.5858419327500044,0.7989173459481574,0.6481108917735825,1.2637365530532403
2023-05-15,2.4034022525168446,1.0445782178484722,2.1316187018133177,1.3315289099135958,0.7291247532452803,1.3822118549019815
2023-05-16,2.384843161763819,1.010882146304973,2.3787628991250065,1.1378519775625273,1.1882033015849012,1.2769004754808781
2023-05-17,1.6795977131488375,0.7076175024134812,2.450846623340916,1.2831096768258288,1.1341940606037693,1.1715890960597748
2023-05-18,1.4104908972299628,0.48859303738073695,2.038939627821434,1.162061594106411,0.9991709581509396,1.0531137942110336
2023-05-19,1.62392044088976,0.6318013414406082,1.5343535583100691,0.7262884963165069,0.6616132020188654,1.000458104500482
2023-05-20,0.8444386292626752,0.36223276909261537,1.0606605134626652,0.6778692632287397,0.5535947200566017,0.8688188802241026
2023-05-21,1.503286350995092,0.7076175024134812,1.544651233198056,0.9925942782992261,0.7966363044716951,0.9872941820728439
2023-05-22,2.060059073585867,1.1456664324789696,2.01834427804546,1.2346904437380617,0.9856686479056567,1.2374087081979643
2023-05-23,2.4590795247759223,1.3225708080823397,2.275786150245136,1.3073192933697124,0.9451617171698078,1.0926055614939472
2023-05-24,1.716715894654889,1.053002235734347,2.512632672668838,1.500996225720781,0.7966363044716951,1.1715890960597748
2023-05-25,1.8373499845495571,0.6233773235547333,2.152214051589292,1.3557385264574795,0.810138614716978,0.8951467250793785
2023-05-26,1.5775227140071952,0.9350659853321001,1.9153675291655896,1.3315289099135958,0.5130877893207528,1.132097328776861
2023-05-27,0.9372340830278043,0.3032646438914919,1.204827961894484,0.7020788797726233,0.6751155122641483,0.7635075008029993
2023-05-28,1.085706809052011,0.4296249121796135,1.4519721592061727,1.3315289099135958,0.4725808585849039,0.8293271129411888
2023-05-29,2.13429543659797,1.162514468250719,2.203702426029227,1.5978346918963149,0.823640924962261,1.1715890960597748
2023-05-30,2.2085317996100735,0.8424017885874775,1.7609024058457838,1.2589000602819451,0.6076039610377335,1.2374087081979643
2023-05-31,1.9023068021851472,0.8424017885874775,1.6888186816298747,1.4767866091768973,0.6751155122641483,0.8161631905135509
2023-06-01,1.2341795350762177,0.4464729479513631,1.2872093609983801,1.4767866091768973,0.4590785483396209,0.6581961213818959
2023-06-02,1.2341795350762175,0.4380489300654883,1.1121488879026005,1.1136423610186437,0.4995854790754698,0.7635075008029992
2023-06-03,0.4918159049551844,0.0,0.4222046704074687,0.2663057819827192,0.2430415844150934,0.5528847419607926
2023-06-04,0.5660522679672877,0.0336960715434991,0.5560744439513002,0.5568211805093218,0.2565438946603764,0.6055404316713443
2023-06-05,0.6124499948498523,0.042120089429373876,0.8444093408149373,0.8473365790359246,0.31055313564150827,0.6055404316713442
2023-06-06,1.3084158980883207,0.1347842861739964,1.493162858758121,1.1862712106502944,0.3375577561320742,1.132097328776861
2023-06-07,1.4940068056185791,0.25272053657624327,1.7094140314058488,1.3073192933697124,0.43207392784905496,1.3822118549019815
2023-06-08,1.6239204408897598,0.2948406260056171,1.8020931053977323,1.3073192933697124,0.5265900995660358,1.3822118549019815
2023-06-09,1.5496840778776566,0.2948406260056171,1.46226983409416,1.2831096768258288,0.418571617603772,1.000458104500482
2023-06-10,0.6774068124854428,0.09266419674462253,0.7826232914870151,0.9441750452114589,0.1755300331886786,0.500229052250241
2023-06-11,0.9093954468982655,0.1347842861739964,0.9782791143587689,1.0652231279308768,0.2565438946603764,0.7635075008029992
2023-06-12,1.6981568039018633,0.1684803577174955,1.6682233318539008,1.3073192933697124,0.2970508253962253,0.9609663372175681
2023-06-13,1.6610386223958116,0.3538087512067406,1.9050698542776028,1.3799481430013631,0.5805993405471677,1.0267859493557578
2023-06-14,2.4126817978933577,0.2358725008044937,1.935962878941564,1.3557385264574795,0.7156224429999973,1.316392242763792
2023-06-15,1.9394249836911992,0.2948406260056171,1.7403070560698102,0.9925942782992261,0.837143235207544,1.0926055614939472
2023-06-16,1.5311249871246306,0.15163232194574594,1.5446512331980562,0.9925942782992261,0.6346085815282995,1.0136220269281198
2023-06-17,0.6959659032384685,0.042120089429373876,1.0606605134626652,0.605240413597089,0.4995854790754698,0.7766714232306372
2023-06-18,0.9557931737808301,0.05896812520112343,1.0709581883506523,0.8957558121236917,0.32405544588679125,0.9083106475070164
2023-06-19,1.5960818047602212,0.4801690194948622,1.9050698542776026,1.2346904437380617,0.5535947200566017,1.7244738380205673
2023-06-20,2.1250158912214574,0.24429651869036847,1.6373303071899397,1.3315289099135958,0.7021201327547144,0.9083106475070164
2023-06-21,2.032220437456328,0.4043528585219892,1.9565582287175378,1.5252058422646646,0.8641478556981099,1.1715890960597748
2023-06-22,1.614640895513247,0.3201126796632415,1.74030705606981,1.2831096768258288,0.6346085815282995,1.2110808633426886
2023-06-23,1.40121135185345,0.21902446503274414,1.56524658297403,1.210480827194178,0.5265900995660358,1.2769004754808781
2023-06-24,1.0485886275459593,0.11793625040224685,0.6178604932792224,0.4599827143337877,0.2970508253962253,0.6713600438095338
2023-06-25,1.1506636266876014,0.16005633983162074,0.9885767892467561,1.0894327444747602,0.20253465367924453,0.9478024147899301
2023-06-26,1.6703181677723244,0.23587250080449373,1.5961396076379915,1.3557385264574795,0.5670970303018846,1.290064397908516
2023-06-27,2.5147567970349995,0.14320830405987117,1.6167349574139653,1.3799481430013631,0.6346085815282995,1.2769004754808781
2023-06-28,2.050779528209354,0.08424017885874775,1.6476279820779265,1.7430923911596163,0.4860831688301869,1.0531137942110336
2023-06-29,1.6517590770192987,0.2442965186903685,1.4004837847662377,1.5736250753524315,0.33755775613207417,0.7503435783753614
2023-06-30,1.5311249871246309,0.2274484829186189,0.9267907399188337,1.3315289099135958,0.20253465367924453,0.46073728496732713
2023-07-01,1.1228249905580625,0.008424017885874775,0.7208372421590928,0.8715461955798082,0.28354851515094237,0.48706512982260297
2023-07-02,1.4940068056185791,0.01684803577174955,0.9782791143587689,1.2831096768258288,0.18903234343396155,0.500229052250241
2023-07-03,2.4126817978933577,0.17690437560337027,1.6476279820779267,1.4283673760891302,0.47258085858490384,0.8293271129411889
2023-07-04,2.1992522542335604,0.18532839348924507,1.3901861098782506,1.2831096768258288,0.5265900995660358,0.7371796559477234
2023-07-05,2.1250158912214574,0.1347842861739964,1.3901861098782504,1.4041577595452466,0.32405544588679125,0.7108518110924477
2023-07-06,1.6703181677723244,0.14320830405987117,0.9370884148068208,1.2346904437380617,0.21603696392452748,0.4344094401120513
2023-07-07,1.40121135185345,0.1010882146304973,0.9885767892467561,1.2346904437380617,0.2160369639245275,0.5265568971055168
2023-07-08,1.1877818081936529,0.05896812520112343,0.782623291487015,1.0168038948431095,0.18903234343396155,0.5133929746778789
2023-07-09,1.4383295333595019,0.0,0.9267907399188338,1.2831096768258288,0.1755300331886786,0.5660486643884306
2023-07-10,2.078618164338893,0.25272053657624327,1.8020931053977323,1.4525769926330139,0.41857161760377204,0.974130259645206
2023-07-11,2.1806931634805347,0.3875048227502397,1.6785210067418879,1.3315289099135958,0.5130877893207528,1.1452612512044988
2023-07-12,1.8002318030435052,0.3201126796632415,1.503460533646108,1.3073192933697124,0.5670970303018846,0.9214745699346544
2023-07-13,1.6331999862662727,0.37065678697849014,1.4828651838701339,1.4767866091768973,0.6481108917735825,0.9214745699346543
2023-07-14,1.7723931669139665,0.3538087512067406,1.1945302870064969,1.2346904437380617,0.3510600663773572,0.7503435783753614
2023-07-15,0.862997720015701,0.0,0.7826232914870151,0.6778692632287397,0.418571617603772,0.5660486643884305
2023-07-16,0.8815568107687267,0.01684803577174955,1.1842326121185098,1.0652231279308768,0.6211062712830165,0.6055404316713443
2023-07-17,1.2434590804527306,0.25272053657624327,1.6785210067418876,1.2831096768258288,0.6616132020188654,0.974130259645206
2023-07-18,1.3640931703473984,0.5222891089242361,1.6270326323019526,1.4041577595452466,0.5805993405471677,1.1979169409150505
2023-07-19,1.0485886275459593,0.37065678697849014,1.5961396076379915,1.1378519775625273,0.5130877893207528,1.2242447857703265
2023-07-20,1.085706809052011,0.2948406260056171,1.781497755621758,1.3799481430013631,0.6616132020188654,0.9478024147899301
2023-07-21,0.8165999931331364,0.36223276909261537,1.3078047107743542,1.3315289099135958,0.3780646868679231,0.5265568971055168
2023-07-22,0.49181590495518446,0.0673921430869982,0.9576837645827948,0.7020788797726233,0.4725808585849039,0.48706512982260297
2023-07-23,0.7887613570035976,0.1010882146304973,1.3901861098782506,1.2346904437380617,0.5535947200566016,0.5265568971055168
2023-07-24,1.262018171205756,0.3875048227502397,1.9050698542776028,1.5494154588085478,0.7021201327547144,0.8688188802241026
2023-07-25,1.262018171205756,0.26114455446211804,1.8741768296136414,1.4767866091768973,0.7561293737358462,0.9346384923622921
2023-07-26,1.4661681694890405,0.32853669754911624,1.719711706293836,1.3799481430013631,0.5805993405471677,1.0794416390663093
2023-07-27,1.3548136249708853,0.2358725008044937,1.802093105397732,1.5494154588085478,0.6481108917735825,1.105769483921585
2023-07-28,1.1321045359345756,0.22744848291861894,1.4313768094301986,1.0894327444747602,0.5670970303018847,0.7240157335200855
2023-07-29,0.7145249939914944,0.18532839348924507,1.2975070358863672,1.0168038948431095,0.5805993405471677,0.7240157335200856
2023-07-30,0.7887613570035977,0.0336960715434991,1.482865183870134,1.1136423610186437,0.6751155122641483,0.7635075008029992
2023-07-31,1.076427263675498,0.2358725008044937,2.1522140515892914,1.3799481430013631,0.9316594069245248,0.9478024147899301
2023-08-01,1.2527386258292434,0.28641660811974234,2.5332280224448116,1.6704635415279656,0.9181570966792418,1.316392242763792
2023-08-02,1.3362545342178596,0.336960715434991,2.3375721995730583,1.210480827194178,0.9316594069245248,1.474359311895447
2023-08-03,1.6239204408897598,0.3032646438914919,2.059534977597408,1.2346904437380617,0.8641478556981099,1.105769483921585
2023-08-04,1.2248999896997046,0.3538087512067406,1.6888186816298747,1.0652231279308768,0.5535947200566017,0.9741302596452059
2023-08-05,0.5103749957082102,0.008424017885874775,0.6384558430551965,0.6294500301409726,0.09451617171698078,0.500229052250241
2023-08-06,0.6681272671089298,0.008424017885874775,0.9473860896948079,0.7504981128603905,0.06751155122641485,0.6318682765266201
2023-08-07,0.8165999931331364,0.26114455446211804,1.276911686110393,1.0894327444747602,0.24304158441509344,0.7240157335200856
2023-08-08,1.2156204443231917,0.8929458959027261,2.008046603157473,1.3557385264574795,0.24304158441509344,1.290064397908516
2023-08-09,1.3548136249708853,0.9434900032179748,2.1316187018133173,1.4283673760891302,0.4590785483396209,1.290064397908516
2023-08-10,1.3455340795943724,0.7665856276146046,1.6682233318539006,1.1136423610186437,0.40506930735848906,1.2374087081979643
2023-08-11,0.9279545376512914,0.5475611625818604,1.3695907601022765,0.9199654286675754,0.3915669971132061,1.3032283203361539
2023-08-12,0.6588477217324169,0.28641660811974234,1.0709581883506523,0.7262884963165069,0.4590785483396209,0.9083106475070164
2023-08-13,1.1135454451815496,0.5307131268101108,1.1121488879026005,1.1378519775625273,0.2970508253962253,1.0926055614939472
2023-08-14,1.8002318030435052,0.5644091983536099,1.74030705606981,1.0410135113869932,0.4995854790754698,1.5138510791783606
2023-08-15,2.143574981974483,0.8002816991581037,1.8329861300616934,1.2346904437380617,0.6886178225094314,1.2769004754808781
2023-08-16,1.8559090753025829,1.0614262536202217,1.8535814798376675,1.3557385264574795,0.5805993405471677,1.0794416390663093
2023-08-17,1.3269749888413467,0.6402253593264828,1.503460533646108,0.9683846617553424,0.405069307358489,0.974130259645206
2023-08-18,1.3548136249708855,0.5138650910383613,1.441674484318186,0.29051539852660274,0.4590785483396209,0.8556549577964647
2023-08-19,0.7238045393680073,0.16005633983162074,1.1739349372305228,1.0410135113869932,0.5265900995660358,0.35542590554622383
