,Date,Region,Value
187,2023-07-07,HSE Dublin and Midlands,0.5474931772142619
188,2023-07-08,HSE Dublin and Midlands,0.5103749957082102
189,2023-07-09,HSE Dublin and Midlands,0.6031704494733394
190,2023-07-10,HSE Dublin and Midlands,0.8073204477566236
191,2023-07-11,HSE Dublin and Midlands,0.8351590838861622
192,2023-07-12,HSE Dublin and Midlands,0.7887613570035976
193,2023-07-13,HSE Dublin and Midlands,0.6959659032384685
194,2023-07-14,HSE Dublin and Midlands,0.7794818116270849
195,2023-07-15,HSE Dublin and Midlands,0.39902045119005525
196,2023-07-16,HSE Dublin and Midlands,0.37118181506051656
197,2023-07-17,HSE Dublin and Midlands,0.5010954503316973
198,2023-07-18,HSE Dublin and Midlands,0.5567727225907748
199,2023-07-19,HSE Dublin and Midlands,0.3804613604370295
200,2023-07-20,HSE Dublin and Midlands,0.36190226968400363
201,2023-07-21,HSE Dublin and Midlands,0.25054772516584867
202,2023-07-22,HSE Dublin and Midlands,0.17631136215374535
203,2023-07-23,HSE Dublin and Midlands,0.23198863441282286
204,2023-07-24,HSE Dublin and Midlands,0.38974090581354237
205,2023-07-25,HSE Dublin and Midlands,0.38974090581354237
206,2023-07-26,HSE Dublin and Midlands,0.538213631837749
207,2023-07-27,HSE Dublin and Midlands,0.5010954503316973
208,2023-07-28,HSE Dublin and Midlands,0.37118181506051656
209,2023-07-29,HSE Dublin and Midlands,0.2598272705423616
210,2023-07-30,HSE Dublin and Midlands,0.26910681591887453
211,2023-07-31,HSE Dublin and Midlands,0.3433431789309778
212,2023-08-01,HSE Dublin and Midlands,0.4546977234491328
213,2023-08-02,HSE Dublin and Midlands,0.4546977234491328
214,2023-08-03,HSE Dublin and Midlands,0.6588477217324169
215,2023-08-04,HSE Dublin and Midlands,0.4639772688256457
216,2023-08-05,HSE Dublin and Midlands,0.16703181677723244
217,2023-08-06,HSE Dublin and Midlands,0.2041499982832841
218,2023-08-07,HSE Dublin and Midlands,0.23198863441282283
219,2023-08-08,HSE Dublin and Midlands,0.3990204511900553
220,2023-08-09,HSE Dublin and Midlands,0.49181590495518446
221,2023-08-10,HSE Dublin and Midlands,0.5289340864612361
222,2023-08-11,HSE Dublin and Midlands,0.38046136043702944
223,2023-08-12,HSE Dublin and Midlands,0.2783863612953874
224,2023-08-13,HSE Dublin and Midlands,0.5103749957082102
225,2023-08-14,HSE Dublin and Midlands,0.7423636301210331
226,2023-08-15,HSE Dublin and Midlands,0.9372340830278043
227,2023-08-16,HSE Dublin and Midlands,0.7794818116270847
228,2023-08-17,HSE Dublin and Midlands,0.5289340864612361
229,2023-08-18,HSE Dublin and Midlands,0.5474931772142619
230,2023-08-19,HSE Dublin and Midlands,0.2969454520484132
231,2023-08-20,HSE Dublin and Midlands,0.36190226968400363
232,2023-08-21,HSE Dublin and Midlands,0.6310090856028782
233,2023-08-22,HSE Dublin and Midlands,0.6681272671089298
234,2023-08-23,HSE Dublin and Midlands,0.7052454486149815
235,2023-08-24,HSE Dublin and Midlands,0.5474931772142619
236,2023-08-25,HSE Dublin and Midlands,0.44541817807261985
237,2023-08-26,HSE Dublin and Midlands,0.2783863612953874
238,2023-08-27,HSE Dublin and Midlands,0.3155045428014391
239,2023-08-28,HSE Dublin and Midlands,0.46397726882564566
240,2023-08-29,HSE Dublin and Midlands,0.44541817807261985
241,2023-08-30,HSE Dublin and Midlands,0.649568176355904
242,2023-08-31,HSE Dublin and Midlands,0.5660522679672877
243,2023-09-01,HSE Dublin and Midlands,0.5938909040968264
244,2023-09-02,HSE Dublin and Midlands,0.44541817807261985
245,2023-09-03,HSE Dublin and Midlands,0.6774068124854428
246,2023-09-04,HSE Dublin and Midlands,1.0021909006633947
247,2023-09-05,HSE Dublin and Midlands,0.7609227208740589
248,2023-09-06,HSE Dublin and Midlands,0.640288630979391
249,2023-09-07,HSE Dublin and Midlands,0.6217295402263652
250,2023-09-08,HSE Dublin and Midlands,0.6124499948498523
251,2023-09-09,HSE Dublin and Midlands,0.4918159049551844
252,2023-09-10,HSE Dublin and Midlands,0.5660522679672877
253,2023-09-11,HSE Dublin and Midlands,0.751643175497546
254,2023-09-12,HSE Dublin and Midlands,0.6959659032384685
255,2023-09-13,HSE Dublin and Midlands,0.6959659032384685
256,2023-09-14,HSE Dublin and Midlands,0.8073204477566236
257,2023-09-15,HSE Dublin and Midlands,0.7702022662505719
258,2023-09-16,HSE Dublin and Midlands,0.4082999965665682
259,2023-09-17,HSE Dublin and Midlands,0.4546977234491328
260,2023-09-18,HSE Dublin and Midlands,0.7980409023801106
261,2023-09-19,HSE Dublin and Midlands,0.6310090856028782
262,2023-09-20,HSE Dublin and Midlands,0.7238045393680073
263,2023-09-21,HSE Dublin and Midlands,0.5103749957082102
264,2023-09-22,HSE Dublin and Midlands,0.6217295402263652
265,2023-09-23,HSE Dublin and Midlands,0.5196545410847232
266,2023-09-24,HSE Dublin and Midlands,0.6310090856028782
