"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
4.8619573546787,3.09941229999007,3.80919638012686,8.50080658275191,5.71612798776224,6.97932595267213,1
4.94040205756215,3.12239176923868,3.82201536483955,8.57046797070946,5.73302069611245,7.01797088273001,2
5.01380124165588,3.13802657942851,3.82776558516507,8.64702458881705,5.73967334468229,7.05439029546002,3
5.07776811891013,3.14490051946871,3.82674474595292,8.72209257609511,5.73626729696749,7.09573519316163,4
5.13312378294334,3.14507504463973,3.81674078799024,8.8079499885794,5.72476977030529,7.13432603295678,5
5.17786805467044,3.13494961019026,3.80084600026657,8.89323876556971,5.70001599994361,7.16877124779066,6
5.21028267607038,3.11837881988706,3.77753941942498,8.97840726079468,5.66369009801651,7.20286325201312,7
5.23282049115894,3.09186594576083,3.74887333759379,9.06317904578826,5.62033793477269,7.23410305352477,8
5.24371947963292,3.06013727896826,3.71424118185811,9.14614068876078,5.56712606827606,7.2667407380407,9
5.24507233056389,3.02028864062134,3.67325429708855,9.22866562448621,5.50710261336766,7.2943290533978,10
5.23067352692967,2.97370838412902,3.62783085556351,9.30281773188899,5.44014115752701,7.31815533150079,11
5.2065059257056,2.92352605501041,3.57799614226341,9.37734318958646,5.36592280085114,7.33932814645133,12
5.17110895366801,2.86670340151713,3.52387969617554,9.44611060359224,5.28924309167143,7.35313350793572,13
5.12542968816489,2.80630335875734,3.46795032786611,9.50270416450763,5.20682626120028,7.36529395632714,14
5.06866426473166,2.74254017688774,3.4086289701422,9.55568821563846,5.1193746460266,7.37386298385211,15
5.00394757285173,2.67485991155126,3.34806824389227,9.59844770730824,5.03472270963583,7.37632287971885,16
4.93302604111401,2.60922877669876,3.2880267831293,9.6337546937788,4.94676336904242,7.3792780684454,17
4.85483522371424,2.54034781325776,3.22744572162369,9.66061848940876,4.86118541253447,7.37193404693935,18
4.76870996048473,2.47155933958321,3.16895930934156,9.67577457223934,4.77812053991837,7.35979454938599,19
4.67750978132226,2.40429079370023,3.11364586647194,9.6761638440007,4.69579839609781,7.34488308318529,20
4.58229156361432,2.33907167719108,3.06193710553755,9.66444666452024,4.62107204800105,7.3246739485731,21
4.48891574855833,2.27766415798125,3.01338949613927,9.653087491154,4.55169649287256,7.30317163755581,22
4.39209955913558,2.22205105430181,2.96952544501917,9.62465091014917,4.48991665738347,7.27137473500117,23
4.2927352864784,2.1693560674975,2.93037246670624,9.59368095894595,4.4311541661788,7.24139542942588,24
4.19696436311682,2.12640718283772,2.89622724771083,9.54625735527018,4.38487854715125,7.21192301353344,25
4.10538966540788,2.08843054697906,2.86850379891229,9.49072273512375,4.34506010380298,7.17281538333834,26
4.01859501889164,2.05664954759591,2.84739088718302,9.42870446929466,4.31495881091418,7.13716353925907,27
3.93761403431305,2.03191098766767,2.8341061815708,9.35899082229737,4.29445991577973,7.10024831721023,28
3.86371278894593,2.01709463922906,2.82656187649989,9.28326862310468,4.28487223948748,7.06211479409724,29
3.79552573375326,2.01032119347517,2.82828178160602,9.20505292214765,4.28646773872271,7.02085879719412,30
3.74113974679372,2.01081107687943,2.83651684097507,9.12355710484752,4.30179355066166,6.9820737169738,31
3.69464620329806,2.01877146846153,2.85053616704355,9.03601519756916,4.32579948813286,6.94360773113825,32
3.66310850630654,2.03621913100519,2.87216592481933,8.94892043327169,4.35969701744888,6.90619417295141,33
3.64066395129323,2.06072269981379,2.9022426644619,8.86131177929861,4.40495192830839,6.8731330321924,34
3.62712158089948,2.09442257308285,2.93634677870235,8.77819752729515,4.45611343876999,6.84311349414648,35
3.62840873417947,2.13483051933574,2.9789428916807,8.69654481966051,4.5171765254785,6.81624549829781,36
3.64140905877779,2.1802145408508,3.02447257632886,8.61597460407915,4.58532849191755,6.79423337559231,37
3.6670892862526,2.23231308939259,3.07355917015257,8.54226075925987,4.66112504613821,6.7764630606887,38
3.70334774907704,2.29117178074479,3.12720745831102,8.4780207940375,4.73836278727971,6.76403679691713,39
