"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
2.56119338214818,1.20999918231373,1.9140777516819,7.21484405972696,2.80455926648018,5.27394051219517,30
2.50576101780987,1.21012441746091,1.92271573343741,7.12913338042785,2.81908151485309,5.23669600319486,31
2.45935830205966,1.21760604003054,1.9382792942722,7.04259013337432,2.840124161773,5.1970280170892,32
2.42531861013785,1.2340660556242,1.95954416619667,6.95475198475078,2.8729246885586,5.15889181696314,33
2.40146494993605,1.25852165397426,1.98724471444625,6.86300101034067,2.91389098150859,5.12398435919567,34
2.39126225473087,1.28911427493252,2.02029643587519,6.77163513129497,2.9634507624502,5.09143140037464,35
2.39049663557009,1.32707842975703,2.05948511550519,6.68666606640607,3.02279236999054,5.06347954078113,36
2.40176945853246,1.37042104306163,2.10407468333719,6.60791584154982,3.08895693299645,5.03822764289043,37
2.42726991144992,1.4199284075342,2.15393797686791,6.53352460397777,3.16123874896482,5.01825836951783,38
2.46219322526999,1.47452598325396,2.20588341625494,6.46504133142041,3.24221859160222,5.00071266204166,39
2.50715816456927,1.53478865845052,2.26190526908092,6.40217486139114,3.32237533361794,4.9861892597607,40
2.56399321412042,1.5993143988171,2.31911572761072,6.34267627018223,3.40490359112851,4.97612217809267,41
2.62502061237302,1.66514664637078,2.37907042971184,6.29710710486451,3.48843814336551,4.97303872105221,42
2.69594715847437,1.73318673322463,2.43770155651359,6.25846229092148,3.57466024118624,4.97347349473121,43
2.77383991125792,1.80134332140662,2.49689574953519,6.23378865960133,3.66092006788775,4.98073956278785,44
2.86070786978159,1.86756917244264,2.55281615163497,6.21873244067865,3.74390150176503,4.99244020838978,45
2.952215679276,1.9356642451422,2.60648099645493,6.21492359069274,3.82308012133914,5.00838465513196,46
3.04480602072876,2.00046509782429,2.66006994175848,6.22362571257032,3.89964415074876,5.02981740843915,47
3.14196312311668,2.06216214505729,2.71084064949192,6.23928035603515,3.96799926941063,5.0541950657936,48
3.2367325974605,2.11819118167189,2.75663796920258,6.2707876805891,4.02955198300327,5.07932912793772,49
3.33290589920924,2.17056498876751,2.79746722020321,6.3116217261464,4.0881955695547,5.1130064268202,50
3.42958020323663,2.2173689292333,2.83064128964218,6.36030470967945,4.13391893220531,5.14392453396458,51
3.52020426010901,2.25443287397276,2.86021018705754,6.41764988772283,4.17424093089592,5.18232207475248,52
3.60882538680694,2.2859738242098,2.88305022478464,6.48378183200927,4.20285539127609,5.21981560729786,53
3.6911314147167,2.31029286055172,2.8956605523581,6.5603536949745,4.22232169270209,5.25744661514792,54
3.76563531462593,2.32743977626596,2.90297888249283,6.63607419033472,4.23119449997867,5.2959071409717,55
3.83219245659902,2.33687543231499,2.90196976338148,6.72090365080934,4.22842379892916,5.33259438802155,56
3.88832716836069,2.33779790522316,2.89594456591857,6.80396792185393,4.2159240474771,5.37280845968211,57
3.93389874873632,2.32919190742331,2.88260188505655,6.89191492703423,4.19242611270732,5.41168063100419,58
3.96846853641745,2.31321008197689,2.86161130413149,6.98117983924752,4.16006893377783,5.44784941906483,59
3.99389734740856,2.28881078322947,2.83248293218522,7.06713323462737,4.11985892629623,5.48084735956518,60
4.00749976433023,2.25590491933243,2.79725058924598,7.15510952991409,4.07092012724154,5.50936368125955,61
